age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
30,admin.,single,university.degree,no,yes,no,cellular,aug,fri,83,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,0
46,management,married,university.degree,unknown,no,no,cellular,apr,fri,79,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
43,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,93,4,999,2,failure,-1.8,92.893,-46.2,1.327,5099.1,0
38,technician,married,university.degree,unknown,no,no,telephone,may,thu,257,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
52,retired,married,university.degree,no,yes,no,telephone,nov,thu,188,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
30,technician,unknown,university.degree,no,no,no,cellular,oct,fri,131,2,16,1,success,-1.1,94.601,-49.5,0.942,4963.6,0
31,unemployed,married,high.school,yes,no,no,cellular,nov,tue,111,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
31,blue-collar,single,basic.4y,unknown,yes,no,cellular,may,fri,73,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
24,technician,single,professional.course,no,no,no,cellular,may,thu,175,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
34,admin.,single,university.degree,no,yes,no,cellular,jul,tue,439,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
48,admin.,married,unknown,no,no,no,cellular,aug,thu,262,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
30,admin.,married,university.degree,no,yes,no,cellular,aug,thu,136,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
23,blue-collar,single,high.school,unknown,yes,no,cellular,jul,mon,150,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
20,entrepreneur,single,high.school,no,no,no,telephone,may,thu,598,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
43,admin.,divorced,high.school,no,no,no,cellular,jul,mon,96,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
26,services,single,high.school,no,no,no,cellular,may,mon,298,2,999,2,failure,-1.8,92.893,-46.2,1.299,5099.1,0
58,unemployed,single,basic.4y,unknown,no,no,telephone,jun,mon,170,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
26,admin.,single,university.degree,no,yes,no,cellular,may,tue,104,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
35,admin.,married,high.school,unknown,yes,no,telephone,may,fri,213,14,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
35,admin.,married,high.school,unknown,no,no,cellular,jul,mon,356,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
54,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,thu,346,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
46,technician,divorced,professional.course,no,no,no,telephone,jun,wed,53,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
52,services,married,high.school,unknown,no,no,cellular,jul,mon,81,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
52,management,married,university.degree,no,yes,no,cellular,nov,tue,67,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
32,student,single,university.degree,no,no,no,cellular,may,fri,209,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
33,services,married,basic.4y,no,no,no,telephone,may,tue,202,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,technician,divorced,high.school,no,yes,no,cellular,may,tue,247,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
42,technician,single,unknown,no,no,no,telephone,may,mon,230,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
38,blue-collar,divorced,unknown,no,yes,no,telephone,may,thu,451,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
43,blue-collar,married,high.school,unknown,yes,no,telephone,may,tue,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
49,admin.,divorced,university.degree,no,no,no,telephone,may,fri,24,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
30,blue-collar,married,basic.9y,no,unknown,unknown,telephone,may,wed,107,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
37,technician,married,professional.course,no,no,no,cellular,apr,fri,54,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
47,blue-collar,married,professional.course,no,no,no,cellular,jul,mon,86,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
32,blue-collar,married,basic.4y,no,yes,no,telephone,nov,thu,111,8,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,0
32,unemployed,married,university.degree,no,yes,no,cellular,jul,fri,47,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
35,services,divorced,university.degree,no,yes,no,cellular,may,mon,215,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
36,management,divorced,university.degree,no,unknown,unknown,cellular,may,fri,423,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
41,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,233,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
48,blue-collar,married,basic.9y,no,yes,no,telephone,aug,fri,67,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
43,technician,married,high.school,no,no,no,cellular,jul,wed,1389,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
57,technician,married,university.degree,no,no,no,telephone,may,fri,50,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
28,entrepreneur,married,university.degree,unknown,no,no,cellular,apr,mon,774,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
30,services,single,high.school,unknown,no,no,telephone,jul,thu,454,18,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
27,student,single,high.school,no,no,no,cellular,may,mon,64,2,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,0
44,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,tue,212,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
43,services,married,basic.9y,no,no,no,telephone,jun,thu,110,17,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
28,technician,married,basic.9y,no,yes,no,cellular,may,wed,23,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
34,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,169,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
32,services,married,high.school,no,yes,no,telephone,jul,thu,251,2,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0
30,admin.,single,university.degree,no,yes,no,cellular,aug,fri,353,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
45,admin.,divorced,university.degree,no,no,no,cellular,jul,fri,508,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
49,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,410,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
45,blue-collar,married,high.school,no,yes,no,telephone,may,thu,89,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
56,technician,married,basic.9y,no,yes,no,telephone,may,wed,52,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
42,unemployed,married,high.school,no,yes,no,cellular,nov,tue,154,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
51,management,married,university.degree,no,yes,yes,telephone,jun,mon,409,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
40,admin.,married,university.degree,no,yes,no,cellular,aug,wed,335,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
47,blue-collar,single,basic.9y,no,yes,no,telephone,may,thu,54,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
29,technician,single,university.degree,no,no,no,cellular,aug,wed,896,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
35,technician,married,basic.9y,no,no,no,telephone,may,wed,24,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
54,technician,married,professional.course,no,yes,no,cellular,nov,tue,149,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
45,unknown,married,university.degree,no,yes,no,cellular,may,thu,254,1,999,1,failure,-1.8,93.876,-40,0.692,5008.7,0
35,admin.,single,university.degree,no,yes,no,cellular,jul,fri,564,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
37,blue-collar,married,professional.course,no,yes,no,cellular,may,mon,185,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0
33,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,88,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,thu,166,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
34,admin.,married,university.degree,unknown,no,no,telephone,may,thu,134,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
51,blue-collar,divorced,high.school,no,no,no,cellular,may,tue,131,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
38,blue-collar,married,high.school,unknown,yes,no,cellular,may,wed,118,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
25,admin.,single,basic.9y,no,no,no,cellular,jul,thu,81,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
35,technician,single,professional.course,no,yes,no,cellular,aug,wed,75,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
55,self-employed,married,university.degree,no,yes,no,cellular,may,mon,123,2,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
37,admin.,married,high.school,unknown,yes,no,telephone,may,mon,313,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,technician,married,high.school,no,no,no,cellular,aug,thu,124,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
36,services,married,high.school,no,unknown,unknown,telephone,may,thu,262,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
59,retired,married,basic.4y,unknown,yes,yes,telephone,may,wed,571,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,blue-collar,married,basic.6y,no,no,no,telephone,oct,fri,131,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,0
74,retired,divorced,high.school,no,yes,yes,telephone,dec,mon,88,6,999,0,nonexistent,-3,92.713,-33,0.715,5023.5,0
44,technician,divorced,basic.9y,unknown,yes,yes,telephone,may,tue,388,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,technician,single,professional.course,no,no,no,cellular,aug,mon,157,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
32,services,married,basic.4y,no,yes,yes,cellular,nov,mon,111,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
45,services,divorced,basic.9y,no,yes,no,cellular,apr,mon,325,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
49,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,112,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
25,services,single,unknown,no,no,no,telephone,jul,fri,662,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
34,blue-collar,divorced,basic.4y,unknown,yes,no,cellular,jul,mon,246,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
37,technician,single,professional.course,no,yes,no,cellular,aug,thu,115,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
48,technician,single,university.degree,unknown,yes,no,cellular,aug,tue,159,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
52,services,married,high.school,no,yes,no,telephone,aug,mon,575,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
30,technician,single,professional.course,no,no,no,cellular,aug,tue,216,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
57,retired,married,basic.9y,no,yes,no,cellular,aug,mon,342,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
38,blue-collar,married,basic.4y,no,yes,no,cellular,nov,mon,117,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
31,blue-collar,single,high.school,no,no,no,cellular,nov,wed,145,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
40,technician,married,basic.9y,unknown,yes,no,telephone,jun,tue,168,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
38,services,married,high.school,no,yes,yes,telephone,may,mon,506,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,management,single,university.degree,no,no,no,telephone,may,fri,261,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
28,admin.,single,university.degree,no,yes,no,cellular,sep,mon,387,2,6,3,success,-1.1,94.199,-37.5,0.882,4963.6,0
33,technician,married,professional.course,no,yes,no,cellular,aug,mon,417,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
58,retired,married,basic.4y,no,no,no,cellular,jul,tue,81,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
30,self-employed,married,professional.course,no,yes,no,cellular,may,tue,98,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
42,self-employed,married,professional.course,unknown,no,no,cellular,may,fri,160,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
41,housemaid,married,high.school,no,yes,no,cellular,jul,fri,440,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
31,self-employed,single,university.degree,no,no,no,cellular,nov,fri,906,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
40,admin.,married,high.school,no,no,no,telephone,may,tue,167,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
39,housemaid,married,basic.6y,no,yes,no,cellular,jul,fri,76,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
30,technician,married,university.degree,no,no,no,cellular,aug,fri,65,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
33,blue-collar,married,high.school,no,yes,no,telephone,may,wed,233,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
50,management,married,university.degree,unknown,no,no,telephone,may,fri,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
40,technician,married,professional.course,no,yes,yes,cellular,jul,wed,323,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
30,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,185,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
23,management,single,university.degree,no,yes,no,cellular,jul,thu,134,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
28,blue-collar,married,basic.9y,unknown,no,no,cellular,may,fri,182,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
45,admin.,married,university.degree,no,no,no,cellular,aug,mon,216,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
28,admin.,single,university.degree,no,yes,no,cellular,oct,mon,324,1,6,2,success,-1.1,94.601,-49.5,1.032,4963.6,0
32,technician,married,university.degree,no,no,no,cellular,aug,fri,198,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
32,management,single,university.degree,no,no,no,cellular,aug,fri,157,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
56,entrepreneur,divorced,university.degree,no,no,yes,telephone,jun,mon,311,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
45,admin.,divorced,basic.9y,no,yes,no,cellular,nov,wed,575,9,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
29,technician,divorced,professional.course,no,yes,no,telephone,jun,wed,11,19,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
33,technician,married,university.degree,no,yes,no,cellular,may,mon,182,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
37,blue-collar,married,basic.4y,no,yes,no,telephone,jun,fri,94,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
51,technician,married,professional.course,no,no,no,cellular,nov,wed,272,1,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,0
32,blue-collar,married,basic.6y,no,unknown,unknown,telephone,jun,tue,31,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
36,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,245,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
36,blue-collar,married,unknown,no,no,no,telephone,jun,thu,179,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
32,technician,married,professional.course,no,no,no,telephone,jun,thu,805,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
51,technician,married,professional.course,no,no,yes,telephone,jun,mon,147,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
25,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,71,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
39,entrepreneur,married,university.degree,no,yes,no,cellular,sep,tue,120,3,999,0,nonexistent,-1.1,94.199,-37.5,0.881,4963.6,0
33,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,263,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
32,technician,single,professional.course,no,yes,no,cellular,jul,thu,81,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
35,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
41,technician,divorced,professional.course,no,unknown,unknown,telephone,oct,mon,73,1,999,0,nonexistent,-0.1,93.798,-40.4,5,5195.8,0
44,admin.,married,university.degree,unknown,no,no,telephone,may,wed,202,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
27,services,single,high.school,no,yes,no,telephone,may,wed,386,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
51,blue-collar,married,basic.4y,unknown,yes,no,telephone,jul,wed,139,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
42,admin.,married,university.degree,unknown,no,no,telephone,may,tue,42,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
61,blue-collar,married,high.school,no,no,no,cellular,oct,wed,108,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0
54,entrepreneur,married,university.degree,no,yes,no,cellular,nov,wed,159,2,4,1,success,-0.1,93.2,-42,4.12,5195.8,0
35,admin.,single,high.school,no,yes,yes,telephone,may,mon,19,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
48,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,348,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
23,technician,single,professional.course,no,yes,no,telephone,jul,thu,194,2,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0
30,admin.,married,university.degree,no,no,no,cellular,aug,mon,160,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
25,blue-collar,single,high.school,unknown,no,yes,cellular,may,thu,338,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
44,technician,single,professional.course,unknown,no,no,telephone,may,mon,374,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
29,technician,single,university.degree,no,no,yes,telephone,jul,wed,357,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
55,retired,married,high.school,no,yes,no,cellular,aug,tue,106,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
24,blue-collar,single,basic.9y,unknown,no,no,telephone,jul,fri,270,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
61,admin.,married,university.degree,no,yes,no,cellular,apr,wed,183,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
50,technician,married,basic.6y,unknown,no,no,cellular,may,tue,36,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
37,self-employed,single,university.degree,no,yes,no,cellular,apr,thu,270,2,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,0
33,housemaid,married,professional.course,no,yes,no,cellular,aug,thu,110,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
48,unemployed,married,university.degree,no,yes,no,cellular,mar,mon,195,2,999,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7,0
57,retired,married,basic.9y,unknown,yes,no,cellular,aug,fri,27,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
33,management,divorced,university.degree,no,yes,no,cellular,jun,wed,63,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
30,self-employed,single,university.degree,no,no,no,cellular,aug,tue,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
54,management,divorced,university.degree,no,yes,no,telephone,may,mon,106,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,admin.,married,university.degree,no,no,no,cellular,apr,fri,170,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0
53,unemployed,married,basic.9y,unknown,yes,no,cellular,may,tue,67,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
36,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,620,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
47,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,507,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
31,self-employed,married,university.degree,no,yes,yes,cellular,nov,mon,60,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
37,services,single,basic.9y,no,no,no,cellular,may,tue,348,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
46,admin.,married,high.school,no,no,no,telephone,jun,fri,354,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
41,technician,married,basic.9y,no,yes,no,cellular,may,wed,66,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
44,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,109,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
33,admin.,married,university.degree,no,yes,no,cellular,may,thu,171,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
34,self-employed,married,university.degree,no,yes,no,cellular,nov,wed,213,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
60,admin.,single,high.school,no,no,yes,telephone,may,tue,474,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
29,blue-collar,married,basic.4y,no,no,yes,cellular,nov,wed,441,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
26,admin.,single,high.school,no,no,no,telephone,jun,thu,463,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
31,services,single,high.school,no,yes,no,telephone,may,wed,17,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
36,services,married,university.degree,no,yes,no,cellular,nov,wed,86,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
59,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,fri,202,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
30,technician,married,high.school,no,no,no,cellular,aug,tue,142,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
